"Taxon","longitude","latitude","uncertainty","year"
"Calluna vulgaris (L.) Hull",11.4211620245402,43.843939458127,1784.12411615277,2018
"Tradescantia fluminensis Vell.",10.3528952875427,43.8401926670718,1784.12411615277,2019
"Hedera helix L. subsp. helix",11.4146671890562,43.818031302847,1784.12411615277,2018
"Artemisia verlotiorum Lamotte",10.3172882121657,43.8151727994645,564.189583547756,2019
"Calluna vulgaris (L.) Hull",11.6487238257961,43.662229705229,1784.12411615277,2018
"Hedera helix L. subsp. helix",11.488148,43.835666,1784.12411615277,2018
"Odontites luteus (L.) Clairv. subsp. luteus",11.379370422739,43.753906246649,1784.12411615277,2018
"Solanum chenopodioides Lam.",10.653181,43.414604,564.189583547756,2019
"Helianthus tuberosus L.",11.4729803119454,43.8179104089755,1784.12411615277,2018
"Arbutus unedo L.",11.133181,43.720333,1784.12411615277,1908
"Calluna vulgaris (L.) Hull",11.552623362745,43.8356581365731,1784.12411615277,2018
"Dittrichia viscosa (L.) Greuter subsp. viscosa",11.209474,43.552467,1784.12411615277,2009
"Dittrichia viscosa (L.) Greuter subsp. viscosa",10.925134,42.773994,1784.12411615277,1999
"Dittrichia viscosa (L.) Greuter subsp. viscosa",10.636053,43.765707,1784.12411615277,1979
"Dittrichia viscosa (L.) Greuter subsp. viscosa",10.911037,43.341776,1784.12411615277,1979
"Dittrichia viscosa (L.) Greuter subsp. viscosa",11.100882,42.252801,1784.12411615277,1885
"Dittrichia viscosa (L.) Greuter subsp. viscosa",11.100882,42.252801,1784.12411615277,2000
"Dittrichia viscosa (L.) Greuter subsp. viscosa",11.66666,42.76637,1784.12411615277,2008
"Sternbergia lutea (L.) Ker Gawl. ex Spreng.",11.446408,43.793967,1784.12411615277,2018
"Dittrichia viscosa (L.) Greuter subsp. viscosa",11.465093,43.769307,1784.12411615277,2018
"Calluna vulgaris (L.) Hull",11.4432224292445,44.0644799176861,1784.12411615277,2019
"Arbutus unedo L.",10.26044,42.77031,564.189583547756,2005
"Smilax aspera L.",10.39939,43.62924,564.189583547756,2018
"Hedera helix L. subsp. helix",10.2867315943151,43.713194919652,564.189583547756,1984
"Hedera helix L. subsp. helix",11.466088,43.785629,1784.12411615277,2017
"Hedera helix L. subsp. helix",11.627377,43.837201,1784.12411615277,2017
"Helianthus tuberosus L.",11.36271,43.07674,1784.12411615277,1999
"Pulicaria vulgaris Gaertn.",11.4054501683621,43.7914917702774,1784.12411615277,2018
"Hedera helix L. subsp. helix",11.515,43.800803,1784.12411615277,2017
"Cyclamen hederifolium Aiton subsp. hederifolium",11.466088,43.785629,1784.12411615277,2017
"Arbutus unedo L.",10.986328125,43.4572802899408,1784.12411615277,2017
"Hedera helix L. subsp. helix",10.986328125,43.4572802899408,1784.12411615277,2017
"Hedera helix L. subsp. helix",11.337744,43.800196,1784.12411615277,2017
"Smilax aspera L.",10.986328125,43.4572802899408,1784.12411615277,2017
"Hedera helix L. subsp. helix",10.350102,43.740183,564.189583547756,1984
"Hedera helix L. subsp. helix",10.327317,43.728608,564.189583547756,1984
"Smilax aspera L.",11.3373186839266,43.8070095834424,1784.12411615277,2017
"Hedera helix L. subsp. helix",10.340347,43.736584,1784.12411615277,1984
"Hedera helix L. subsp. helix",11.3373186839266,43.8070095834424,1784.12411615277,2017
"Smilax aspera L.",10.33301,42.78511,564.189583547756,2005
"Smilax aspera L.",10.30403,42.77931,564.189583547756,2005
"Hedera helix L. subsp. helix",10.307252,43.741946,564.189583547756,1984
"Hedera helix L. subsp. helix",10.286395,43.709869,1784.12411615277,1985
"Hedera helix L. subsp. helix",10.34346,43.746123,564.189583547756,1984
"Hedera helix L. subsp. helix",10.30972,43.731299,564.189583547756,1984
"Hedera helix L. subsp. helix",10.34346,43.746123,564.189583547756,1984
"Hedera helix L. subsp. helix",10.321906,43.728763,564.189583547756,1984
"Oenothera chicaginensis de Vries ex Renner & Cleland",10.310936,43.589929,564.189583547756,2016
"Hedera helix L. subsp. helix",10.300849,43.721111,564.189583547756,1984
"Salicornia perennans Willd. subsp. perennans",10.310936,43.589929,564.189583547756,2016
"Hedera helix L. subsp. helix",11.383693,43.892703,1784.12411615277,2017
"Salicornia perennans Willd. subsp. perennans",10.310936,43.589929,564.189583547756,2016
"Dittrichia viscosa (L.) Greuter subsp. viscosa",10.310936,43.589929,564.189583547756,2016
"Sternbergia lutea (L.) Ker Gawl. ex Spreng.",11.23397,43.87897,1784.12411615277,2016
"Symphyotrichum squamatum (Spreng.) G.L.Nesom",10.310936,43.589929,564.189583547756,2016
"Hedera helix L. subsp. helix",10.323289,43.730479,564.189583547756,1984
"Hedera helix L. subsp. helix",10.292455,43.721388,564.189583547756,1984
"Hedera helix L. subsp. helix",10.281382,43.70796,1784.12411615277,1985
"Solanum chenopodioides Lam.",10.310936,43.589929,564.189583547756,2016
"Arbutus unedo L.",10.265986,42.826149,564.189583547756,2005
"Hedera helix L. subsp. helix",10.291375,43.720172,564.189583547756,1984
"Arbutus unedo L.",10.343498,43.468199,1784.12411615277,1981
"Hedera helix L. subsp. helix",11.3730514087872,43.883530152037,1784.12411615277,2017
"Erica multiflora L. subsp. multiflora",11.100882,42.252801,1784.12411615277,1882
"Dittrichia viscosa (L.) Greuter subsp. viscosa",10.763917,43.798727,564.189583547756,2013
"Hedera helix L. subsp. helix",10.282173,43.71467,564.189583547756,1984
"Cyclamen hederifolium Aiton subsp. hederifolium",11.3781154194073,43.8827877973727,1784.12411615277,2017
"Hedera helix L. subsp. helix",10.345858,43.711606,564.189583547756,1984
"Smilax aspera L.",10.953135,43.341105,1784.12411615277,2000
"Spiranthes spiralis (L.) Chevall.",10.523512,43.720404,1784.12411615277,2007
"Spiranthes spiralis (L.) Chevall.",10.140428,44.031108,1784.12411615277,1942
"Spiranthes spiralis (L.) Chevall.",10.154191,44.002619,1784.12411615277,1942
"Spiranthes spiralis (L.) Chevall.",10.718286,43.761279,1784.12411615277,1895
"Sternbergia colchiciflora Waldst. & Kit.",11.66666,42.76637,1784.12411615277,2008
"Colchicum autumnale L. subsp. autumnale",9.867101,44.375487,1784.12411615277,1954
"Colchicum lusitanum Brot.",11.261023,43.845046,1784.12411615277,1954
"Oxybasis urbica (L.) S.Fuentes, Uotila & Borsch",11.868945,42.9473,1784.12411615277,1998
"Tradescantia fluminensis Vell.",10.256563,44.001168,3989.42280401433,1980
"Dittrichia viscosa (L.) Greuter subsp. viscosa",10.702331,43.825066,1784.12411615277,1958
"Artemisia verlotiorum Lamotte",10.9283408838494,43.6957039719586,564.189583547756,2019
"Hedera helix L. subsp. helix",10.9256316284021,43.6990080991587,564.189583547756,2019
"Hedera helix L. subsp. helix",10.338797,43.74179,564.189583547756,1984
"Cyclamen hederifolium Aiton subsp. hederifolium",10.9283408838494,43.6957039719586,564.189583547756,2019
"Arbutus unedo L.",10.9287454301308,43.6943223129194,564.189583547756,2019
"Calluna vulgaris (L.) Hull",10.9286756926964,43.6939150516868,564.189583547756,2019
"Spiranthes spiralis (L.) Chevall.",11.189327,43.969887,1784.12411615277,2009
"Arbutus unedo L.",11.497155,43.732788,1784.12411615277,1908
"Cyclamen hederifolium Aiton subsp. hederifolium",10.338797,43.74179,564.189583547756,1984
"Arbutus unedo L.",10.268402,43.795227,1784.12411615277,1996
"Dittrichia viscosa (L.) Greuter subsp. viscosa",10.9293566389823,43.6952798259235,564.189583547756,2019
"Calluna vulgaris (L.) Hull",10.37752,44.200618,1784.12411615277,1981
"Arbutus unedo L.",10.415125,43.536911,1784.12411615277,1985
"Arbutus unedo L.",10.250604,44.009244,1784.12411615277,1981
"Arbutus unedo L.",10.506509,43.706208,1784.12411615277,1981
"Arbutus unedo L.",10.842068,43.822266,1784.12411615277,1979
"Arbutus unedo L.",10.184189,43.94487,1784.12411615277,1992
"Arbutus unedo L.",10.804126,43.73242,1784.12411615277,1989
"Arbutus unedo L.",10.46266,43.78898,1784.12411615277,1982
"Arbutus unedo L.",10.344787,43.469236,1784.12411615277,1978
"Arbutus unedo L.",10.45458,43.79292,1784.12411615277,1980
"Hedera helix L. subsp. helix",10.318663,43.727209,564.189583547756,1984
"Arbutus unedo L.",10.174198,43.992685,1784.12411615277,1983
"Arbutus unedo L.",10.212315,44.071912,1784.12411615277,1978
"Arbutus unedo L.",10.2883172050899,43.6290292587254,1784.12411615277,2010
"Colchicum lusitanum Brot.",10.62003,43.39917,1784.12411615277,2009
"Hedera helix L. subsp. helix",10.2883172050899,43.6290292587254,1784.12411615277,2010
"Seseli tortuosum L. subsp. tortuosum",10.2883172050899,43.6290292587254,1784.12411615277,2010
"Smilax aspera L.",10.2883172050899,43.6290292587254,1784.12411615277,2010
"Hedera helix L. subsp. helix",10.319621,43.723882,1784.12411615277,1985
"Hedera helix L. subsp. helix",10.347464,43.744578,564.189583547756,1985
"Dittrichia viscosa (L.) Greuter subsp. viscosa",10.748933,43.222324,1784.12411615277,2003
"Hedera helix L. subsp. helix",10.343596,43.740672,564.189583547756,1985
"Hedera helix L. subsp. helix",10.343596,43.740672,1784.12411615277,1986
"Oenothera stucchii Soldano",10.594785,43.746474,1784.12411615277,2009
"Oenothera stucchii Soldano",10.533516,43.751545,1784.12411615277,2009
"Dittrichia viscosa (L.) Greuter subsp. viscosa",10.533516,43.751545,1784.12411615277,2009
"Cyclamen hederifolium Aiton subsp. hederifolium",10.318663,43.727209,564.189583547756,1984
"Smilax aspera L.",10.596393,43.387815,1784.12411615277,2009
"Hedera helix L. subsp. helix",10.347013,43.702372,564.189583547756,1985
"Tradescantia fluminensis Vell.",10.5150543430398,43.7389987978962,1784.12411615277,2007
"Symphyotrichum squamatum (Spreng.) G.L.Nesom",9.90239,43.43174,1784.12411615277,1995
"Tradescantia fluminensis Vell.",10.487928,43.749476,1784.12411615277,2009
"Hedera helix L. subsp. helix",11.427544,43.82293,1784.12411615277,2018
"Arbutus unedo L.",11.04415,43.465319,1784.12411615277,2015
"Arbutus unedo L.",10.810838,43.587673,1784.12411615277,2015
"Sternbergia lutea (L.) Ker Gawl. ex Spreng.",11.189327,43.969887,1784.12411615277,2016
"Callitriche brutia Petagna",10.805938,43.772981,1784.12411615277,2018
"Hedera helix L. subsp. helix",9.818082,43.037775,1784.12411615277,2001
"Oxybasis chenopodioides (L.) S.Fuentes, Uotila & Borsch",11.9710552250339,43.0441295399038,1784.12411615277,1862
"Smilax aspera L.",10.343478,43.742106,564.189583547756,2010
"Seseli tortuosum L. subsp. tortuosum",11.868945,42.9473,1784.12411615277,1998
"Artemisia verlotiorum Lamotte",10.594785,43.746474,1784.12411615277,2009
"Artemisia verlotiorum Lamotte",10.541711,43.768655,1784.12411615277,2009
"Artemisia verlotiorum Lamotte",10.487928,43.749476,1784.12411615277,2009
"Artemisia verlotiorum Lamotte",10.557218,43.707474,1784.12411615277,2009
"Calluna vulgaris (L.) Hull",10.533516,43.751545,1784.12411615277,2009
"Calluna vulgaris (L.) Hull",10.487928,43.749476,1784.12411615277,2009
"Calluna vulgaris (L.) Hull",10.477202,43.771755,1784.12411615277,2009
"Hedera helix L. subsp. helix",11.304202,43.105901,1784.12411615277,1999
"Hedera helix L. subsp. helix",11.304202,43.105901,1784.12411615277,1999
"Arbutus unedo L.",10.594785,43.746474,1784.12411615277,2009
"Cervaria rivinii Gaertn.",10.541711,43.768655,1784.12411615277,2009
"Hedera helix L. subsp. helix",10.594785,43.746474,1784.12411615277,2009
"Hedera helix L. subsp. helix",10.557218,43.707474,1784.12411615277,2009
"Hedera helix L. subsp. helix",10.487928,43.749476,1784.12411615277,2009
"Hieracium racemosum Waldst. & Kit. ex Willd.",10.594785,43.746474,1784.12411615277,2009
"Hieracium racemosum Waldst. & Kit. ex Willd.",10.541711,43.768655,1784.12411615277,2009
"Erica multiflora L. subsp. multiflora",11.100882,42.252801,1784.12411615277,1959
"Cervaria rivinii Gaertn.",11.076548,43.91797,1784.12411615277,2002
"Dittrichia viscosa (L.) Greuter subsp. viscosa",11.168866,42.899181,1784.12411615277,1996
"Calluna vulgaris (L.) Hull",10.475286,43.784231,1784.12411615277,1978
"Smilax aspera L.",11.341209,43.636776,1784.12411615277,2002
"Arbutus unedo L.",10.112908,44.010066,1784.12411615277,1942
"Ceratonia siliqua L.",11.145667,42.411119,1784.12411615277,1991
"Smilax aspera L.",10.099473,44.153913,1784.12411615277,1942
"Prospero autumnale (L.) Speta",11.076548,43.91797,1784.12411615277,1908
"Tradescantia fluminensis Vell.",11.149554,43.778349,1784.12411615277,1956
"Artemisia verlotiorum Lamotte",10.341176565331,43.733068319688,1784.12411615277,2010
"Hieracium sabaudum L.",11.5632,42.89406,1784.12411615277,1994
"Calluna vulgaris (L.) Hull",10.372156,44.024427,1784.12411615277,2003
"Artemisia verlotiorum Lamotte",10.533516,43.751545,1784.12411615277,2009
"Gazania rigens (L.) Gaertn.",10.330219,43.476621,1784.12411615277,2011
"Cyclamen hederifolium Aiton subsp. hederifolium",10.594785,43.746474,1784.12411615277,2009
"Cyclamen hederifolium Aiton subsp. hederifolium",10.557218,43.707474,1784.12411615277,2009
"Anredera cordifolia (Ten.) Steenis",10.085051,42.577133,1784.12411615277,2012
"Anredera cordifolia (Ten.) Steenis",10.36131,43.752396,1784.12411615277,2000
"Chenopodium opulifolium Schrad. ex W.D.J.Koch & Ziz",10.871624,42.768721,1784.12411615277,1999
"Colchicum lusitanum Brot.",10.803708,44.047126,1784.12411615277,1928
"Colchicum autumnale L. subsp. autumnale",9.887289,44.316571,1784.12411615277,1930
"Colchicum autumnale L. subsp. autumnale",11.244596,43.099825,1784.12411615277,1991
"Colchicum lusitanum Brot.",11.592374,43.621862,1784.12411615277,1868
"Colchicum lusitanum Brot.",10.560212,43.893625,1784.12411615277,1859
"Colchicum lusitanum Brot.",11.4471,43.87698,1784.12411615277,1837
"Colchicum lusitanum Brot.",11.517033,43.681663,1784.12411615277,1871
"Colchicum lusitanum Brot.",11.297072,43.862992,1784.12411615277,1875
"Colchicum lusitanum Brot.",11.90605,43.436746,1784.12411615277,1933
"Colchicum lusitanum Brot.",11.597921,43.778532,1784.12411615277,1880
"Colchicum lusitanum Brot.",11.247551,43.749014,1784.12411615277,1880
"Colchicum lusitanum Brot.",11.381059,43.721262,1784.12411615277,1954
"Colchicum lusitanum Brot.",11.33327,43.894822,1784.12411615277,1880
"Colchicum lusitanum Brot.",11.214829,43.703485,1784.12411615277,1915
"Colchicum lusitanum Brot.",10.350938,43.743906,1784.12411615277,1873
"Colchicum lusitanum Brot.",11.189327,43.969887,1784.12411615277,2009
"Hieracium sabaudum L.",11.040332,44.065715,1784.12411615277,2006
"Eclipta prostrata (L.) L.",10.386087,43.714258,1784.12411615277,2007
"Eclipta prostrata (L.) L.",10.386087,43.714258,1784.12411615277,2007
"Panicum dichotomiflorum Michx.",12.055971,43.480112,1784.12411615277,2004
"Panicum dichotomiflorum Michx.",11.523086,43.56471,1784.12411615277,2004
"Smilax aspera L.",10.395874,43.832501,1784.12411615277,2011
"Symphyotrichum lanceolatum (Willd.) G.L.Nesom",11.65216,43.5117,1784.12411615277,2004
"Spiranthes spiralis (L.) Chevall.",10.130867,44.014289,1784.12411615277,1942
"Sternbergia lutea (L.) Ker Gawl. ex Spreng.",11.000082,43.784295,1784.12411615277,2012
"Prospero autumnale (L.) Speta",10.075458,42.580947,1784.12411615277,1909
"Lipandra polysperma (L.) S.Fuentes, Uotila & Borsch",12.070562,43.476761,1784.12411615277,2004
"Lipandra polysperma (L.) S.Fuentes, Uotila & Borsch",12.095892,43.476596,1784.12411615277,2004
"Lipandra polysperma (L.) S.Fuentes, Uotila & Borsch",12.109299,43.483564,1784.12411615277,2004
"Dysphania ambrosioides (L.) Mosyakin & Clemants",10.17717,42.738313,1784.12411615277,2008
"Spiranthes spiralis (L.) Chevall.",10.690142,43.172464,1784.12411615277,1995
"Hedera helix L. subsp. helix",10.486641,43.394371,1784.12411615277,2005
"Prospero autumnale (L.) Speta",10.180278,44.019122,1784.12411615277,1983
"Smilax aspera L.",10.428853,43.431197,1784.12411615277,2011
"Sternbergia colchiciflora Waldst. & Kit.",11.699801,43.153621,1784.12411615277,2006
"Erica multiflora L. subsp. multiflora",11.145667,42.411119,1784.12411615277,1993
"Cervaria rivinii Gaertn.",11.255868,43.783279,1784.12411615277,1860
"Euphorbia dendroides L.",11.100882,42.252801,1784.12411615277,1886
"Dittrichia viscosa (L.) Greuter subsp. viscosa",10.949922,43.161434,1784.12411615277,2000
"Erica multiflora L. subsp. multiflora",11.100882,42.252801,1784.12411615277,2000
"Cyclamen hederifolium Aiton subsp. hederifolium",10.949922,43.161434,1784.12411615277,1965
"Cervaria rivinii Gaertn.",11.367415,42.791777,1784.12411615277,2000
"Helianthus tuberosus L.",11.367415,42.791777,1784.12411615277,2000
"Smilax aspera L.",9.9045,43.42779,1784.12411615277,1995
"Smilax aspera L.",9.90239,43.43174,1784.12411615277,1995
"Prospero autumnale (L.) Speta",10.311995,42.766451,1784.12411615277,2003
"Arbutus unedo L.",11.145667,42.411119,1784.12411615277,1905
"Smilax aspera L.",10.487928,43.749476,1784.12411615277,2009
"Smilax aspera L.",10.594785,43.746474,1784.12411615277,2009
"Symphyotrichum squamatum (Spreng.) G.L.Nesom",10.533516,43.751545,1784.12411615277,2009
"Dittrichia viscosa (L.) Greuter subsp. viscosa",11.533203,42.588773,1784.12411615277,1996
"Hedera helix L. subsp. helix",11.533203,42.588773,1784.12411615277,1996
"Leersia oryzoides (L.) Sw.",11.62142,43.50122,1784.12411615277,2004
"Leersia oryzoides (L.) Sw.",11.523086,43.56471,1784.12411615277,2004
"Oxybasis urbica (L.) S.Fuentes, Uotila & Borsch",10.748933,43.222324,1784.12411615277,2003
"Symphyotrichum squamatum (Spreng.) G.L.Nesom",10.636053,43.765707,1784.12411615277,1979
"Spiranthes spiralis (L.) Chevall.",9.9045,43.42779,1784.12411615277,1995
"Sternbergia colchiciflora Waldst. & Kit.",11.129275,43.90027,1784.12411615277,2008
"Sternbergia colchiciflora Waldst. & Kit.",10.949922,43.161434,1784.12411615277,2000
"Sternbergia lutea (L.) Ker Gawl. ex Spreng.",10.300545,42.77614,1784.12411615277,2003
"Dittrichia viscosa (L.) Greuter subsp. viscosa",10.16732,43.997945,1784.12411615277,1942
"Colchicum lusitanum Brot.",11.39933,43.86546,1784.12411615277,1954
"Helianthus pauciflorus Nutt.",10.748933,43.222324,1784.12411615277,2003
"Colchicum lusitanum Brot.",10.294289,43.727664,1784.12411615277,1954
"Colchicum lusitanum Brot.",11.076548,43.91797,1784.12411615277,2002
"Calluna vulgaris (L.) Hull",10.748933,43.222324,1784.12411615277,2003
"Arbutus unedo L.",10.629105,43.38666,1784.12411615277,2009
"Arbutus unedo L.",10.748933,43.222324,1784.12411615277,2003
"Cyclamen hederifolium Aiton subsp. hederifolium",10.748933,43.222324,1784.12411615277,2003
"Odontites luteus (L.) Clairv. subsp. luteus",11.070076,43.930648,1784.12411615277,2002
